distribution,package,unit_path
ubuntu,systemd,usr/lib/systemd/system/rc-local.service.d/debian.conf
ubuntu,systemd,usr/lib/systemd/system/rescue.service
ubuntu,systemd,usr/lib/systemd/system/serial-getty@.service
ubuntu,systemd,usr/lib/systemd/system/storage-target-mode.target.wants/systemd-pcrphase-storage-target-mode.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/kmod-static-nodes.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/ldconfig.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-binfmt.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-firstboot.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-hibernate-clear.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-journal-catalog-update.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-journal-flush.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-journald.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-machine-id-commit.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-modules-load.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrmachine.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrnvdone.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrphase-sysinit.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrphase.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-pcrproduct.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-random-seed.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-sysctl.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-sysusers.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tmpfiles-setup-dev-early.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tmpfiles-setup-dev.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tmpfiles-setup.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tpm2-setup-early.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-tpm2-setup.service
ubuntu,systemd,usr/lib/systemd/system/sysinit.target.wants/systemd-update-done.service
ubuntu,systemd,usr/lib/systemd/system/system-update-cleanup.service
ubuntu,systemd,usr/lib/systemd/system/systemd-ask-password-console.service
ubuntu,systemd,usr/lib/systemd/system/systemd-ask-password-wall.service
ubuntu,systemd,usr/lib/systemd/system/systemd-ask-password@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-backlight@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-battery-check.service
ubuntu,systemd,usr/lib/systemd/system/systemd-binfmt.service
ubuntu,systemd,usr/lib/systemd/system/systemd-boot-check-no-failures.service
ubuntu,systemd,usr/lib/systemd/system/systemd-bsod.service
ubuntu,systemd,usr/lib/systemd/system/systemd-confext-initrd.service
ubuntu,systemd,usr/lib/systemd/system/systemd-confext.service
ubuntu,systemd,usr/lib/systemd/system/systemd-creds@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-exit.service
ubuntu,systemd,usr/lib/systemd/system/systemd-factory-reset-complete.service
ubuntu,systemd,usr/lib/systemd/system/systemd-factory-reset-reboot.service
ubuntu,systemd,usr/lib/systemd/system/systemd-factory-reset-request.service
ubuntu,systemd,usr/lib/systemd/system/systemd-factory-reset@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-firstboot.service
ubuntu,systemd,usr/lib/systemd/system/systemd-fsck-root.service
ubuntu,systemd,usr/lib/systemd/system/systemd-fsck-root.service.d/10-skip-fsck-initramfs.conf
ubuntu,systemd,usr/lib/systemd/system/systemd-fsck@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-growfs-root.service
ubuntu,systemd,usr/lib/systemd/system/systemd-growfs@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-halt.service
ubuntu,systemd,usr/lib/systemd/system/systemd-hibernate-clear.service
ubuntu,systemd,usr/lib/systemd/system/systemd-hibernate-resume.service
ubuntu,systemd,usr/lib/systemd/system/systemd-hibernate.service
ubuntu,systemd,usr/lib/systemd/system/systemd-hostnamed.service
ubuntu,systemd,usr/lib/systemd/system/systemd-hybrid-sleep.service
ubuntu,systemd,usr/lib/systemd/system/systemd-journal-catalog-update.service
ubuntu,systemd,usr/lib/systemd/system/systemd-journal-flush.service
ubuntu,systemd,usr/lib/systemd/system/systemd-journald-sync@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-journald.service
ubuntu,systemd,usr/lib/systemd/system/systemd-journald.service.d/nice.conf
ubuntu,systemd,usr/lib/systemd/system/systemd-journald@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-kexec.service
ubuntu,systemd,usr/lib/systemd/system/systemd-localed.service
ubuntu,systemd,usr/lib/systemd/system/systemd-localed.service.d/x11-keyboard.conf
ubuntu,systemd,usr/lib/systemd/system/systemd-logind.service
ubuntu,systemd,usr/lib/systemd/system/systemd-logind.service.d/dbus.conf
ubuntu,systemd,usr/lib/systemd/system/systemd-loop@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-machine-id-commit.service
ubuntu,systemd,usr/lib/systemd/system/systemd-modules-load.service
ubuntu,systemd,usr/lib/systemd/system/systemd-mute-console@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-network-generator.service
ubuntu,systemd,usr/lib/systemd/system/systemd-networkd-persistent-storage.service
ubuntu,systemd,usr/lib/systemd/system/systemd-networkd-wait-online.service
ubuntu,systemd,usr/lib/systemd/system/systemd-networkd-wait-online@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-networkd.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrextend@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrfs-root.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrfs@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrlock-file-system.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrlock-firmware-code.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrlock-firmware-config.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrlock-machine-id.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrlock-make-policy.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrlock-secureboot-authority.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrlock-secureboot-policy.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrlock@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrmachine.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrnvdone.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrphase-factory-reset.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrphase-initrd.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrphase-storage-target-mode.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrphase-sysinit.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrphase.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pcrproduct.service
ubuntu,systemd,usr/lib/systemd/system/systemd-poweroff.service
ubuntu,systemd,usr/lib/systemd/system/systemd-pstore.service
ubuntu,systemd,usr/lib/systemd/system/systemd-quotacheck-root.service
ubuntu,systemd,usr/lib/systemd/system/systemd-quotacheck@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-random-seed.service
ubuntu,systemd,usr/lib/systemd/system/systemd-reboot.service
ubuntu,systemd,usr/lib/systemd/system/systemd-remount-fs.service
ubuntu,systemd,usr/lib/systemd/system/systemd-rfkill.service
ubuntu,systemd,usr/lib/systemd/system/systemd-soft-reboot.service
ubuntu,systemd,usr/lib/systemd/system/systemd-storagetm.service
ubuntu,systemd,usr/lib/systemd/system/systemd-suspend-then-hibernate.service
ubuntu,systemd,usr/lib/systemd/system/systemd-suspend.service
ubuntu,systemd,usr/lib/systemd/system/systemd-sysctl.service
ubuntu,systemd,usr/lib/systemd/system/systemd-sysext-initrd.service
ubuntu,systemd,usr/lib/systemd/system/systemd-sysext.service
ubuntu,systemd,usr/lib/systemd/system/systemd-sysext@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-sysusers.service
ubuntu,systemd,usr/lib/systemd/system/systemd-timedated.service
ubuntu,systemd,usr/lib/systemd/system/systemd-tmpfiles-clean.service
ubuntu,systemd,usr/lib/systemd/system/systemd-tmpfiles-setup-dev-early.service
ubuntu,systemd,usr/lib/systemd/system/systemd-tmpfiles-setup-dev.service
ubuntu,systemd,usr/lib/systemd/system/systemd-tmpfiles-setup.service
ubuntu,systemd,usr/lib/systemd/system/systemd-tpm2-clear.service
ubuntu,systemd,usr/lib/systemd/system/systemd-tpm2-setup-early.service
ubuntu,systemd,usr/lib/systemd/system/systemd-tpm2-setup.service
ubuntu,systemd,usr/lib/systemd/system/systemd-update-done.service
ubuntu,systemd,usr/lib/systemd/system/systemd-user-sessions.service
ubuntu,systemd,usr/lib/systemd/system/systemd-validatefs@.service
ubuntu,systemd,usr/lib/systemd/system/systemd-volatile-root.service
ubuntu,systemd,usr/lib/systemd/system/user-runtime-dir@.service
ubuntu,systemd,usr/lib/systemd/system/user@.service
ubuntu,systemd,usr/lib/systemd/system/user@.service.d/10-login-barrier.conf
ubuntu,systemd,usr/lib/systemd/system/user@.service.d/timeout.conf
ubuntu,systemd,usr/lib/systemd/system/user@0.service.d/10-login-barrier.conf
ubuntu,systemd,usr/lib/systemd/system/x11-common.service
ubuntu,systemd-boot,usr/lib/systemd/system/sysinit.target.wants/systemd-boot-random-seed.service
ubuntu,systemd-boot,usr/lib/systemd/system/systemd-bless-boot.service
ubuntu,systemd-boot,usr/lib/systemd/system/systemd-boot-clear-sysfail.service
ubuntu,systemd-boot,usr/lib/systemd/system/systemd-boot-random-seed.service
ubuntu,systemd-boot,usr/lib/systemd/system/systemd-boot-update.service
ubuntu,systemd-boot,usr/lib/systemd/system/systemd-bootctl@.service
ubuntu,systemd-bootchart,usr/lib/systemd/system/systemd-bootchart.service
ubuntu,systemd-container,usr/lib/systemd/system/dbus-org.freedesktop.import1.service
ubuntu,systemd-container,usr/lib/systemd/system/dbus-org.freedesktop.machine1.service
ubuntu,systemd-container,usr/lib/systemd/system/dbus-org.freedesktop.portable1.service
ubuntu,systemd-container,usr/lib/systemd/system/systemd-importd.service
ubuntu,systemd-container,usr/lib/systemd/system/systemd-machined.service
ubuntu,systemd-container,usr/lib/systemd/system/systemd-mountfsd.service
ubuntu,systemd-container,usr/lib/systemd/system/systemd-nspawn@.service
ubuntu,systemd-container,usr/lib/systemd/system/systemd-nsresourced.service
ubuntu,systemd-container,usr/lib/systemd/system/systemd-portabled.service
ubuntu,systemd-container,usr/lib/systemd/system/systemd-sysupdate-reboot.service
ubuntu,systemd-container,usr/lib/systemd/system/systemd-sysupdate.service
ubuntu,systemd-container,usr/lib/systemd/system/systemd-vmspawn@.service
ubuntu,systemd-coredump,usr/lib/systemd/system/systemd-coredump@.service
ubuntu,systemd-cron,usr/lib/systemd/system/cron-mail@.service
ubuntu,systemd-cron,usr/lib/systemd/system/cron-update.service
ubuntu,systemd-cron,usr/lib/systemd/system/systemd-cron-cleaner.service
ubuntu,systemd-homed,usr/lib/systemd/system/systemd-homed-activate.service
ubuntu,systemd-homed,usr/lib/systemd/system/systemd-homed-firstboot.service
ubuntu,systemd-homed,usr/lib/systemd/system/systemd-homed.service
ubuntu,systemd-journal-remote,usr/lib/systemd/system/systemd-journal-gatewayd.service
ubuntu,systemd-journal-remote,usr/lib/systemd/system/systemd-journal-remote.service
ubuntu,systemd-journal-remote,usr/lib/systemd/system/systemd-journal-upload.service
ubuntu,systemd-netlogd,usr/lib/systemd/system/systemd-netlogd.service
ubuntu,systemd-oomd,usr/lib/systemd/system/systemd-oomd.service
ubuntu,systemd-oomd,usr/lib/systemd/system/user@.service.d/10-oomd-user-service-defaults.conf
ubuntu,systemd-repart,usr/lib/systemd/system/initrd-root-fs.target.wants/systemd-repart.service
ubuntu,systemd-repart,usr/lib/systemd/system/sysinit.target.wants/systemd-repart.service
ubuntu,systemd-repart,usr/lib/systemd/system/systemd-repart.service
ubuntu,systemd-repart,usr/lib/systemd/system/systemd-repart@.service
ubuntu,systemd-resolved,usr/lib/systemd/system/systemd-resolved.service
ubuntu,systemd-timesyncd,usr/lib/systemd/system/systemd-time-wait-sync.service
ubuntu,systemd-timesyncd,usr/lib/systemd/system/systemd-timesyncd.service
ubuntu,systemd-userdbd,usr/lib/systemd/system/systemd-userdb-load-credentials.service
ubuntu,systemd-userdbd,usr/lib/systemd/system/systemd-userdbd.service
ubuntu,systemd-zram-generator,usr/lib/systemd/system/systemd-zram-setup@.service
ubuntu,systune,usr/lib/systemd/system/systune.service
ubuntu,tang,usr/lib/systemd/system/tangd@.service
ubuntu,tango-accesscontrol,usr/lib/systemd/system/tango-accesscontrol.service
ubuntu,tango-db,usr/lib/systemd/system/tango-db.service
ubuntu,tango-starter,usr/lib/systemd/system/tango-starter.service
ubuntu,targetcli-fb,usr/lib/systemd/system/targetclid.service
ubuntu,tayga,usr/lib/systemd/system/tayga.service
ubuntu,tayga,usr/lib/systemd/system/tayga@.service
ubuntu,tcmu-runner,usr/lib/systemd/system/tcmu-runner.service
ubuntu,tcpspy,usr/lib/systemd/system/tcpspy.service
ubuntu,teeworlds-server,usr/lib/systemd/system/teeworlds-server.service
ubuntu,tetrinetx,usr/lib/systemd/system/tetrinetx.service
ubuntu,tftp-proxy,usr/lib/systemd/system/tftp-proxy.service
ubuntu,tftpd-hpa,usr/lib/systemd/system/tftpd-hpa.service
ubuntu,tgt,usr/lib/systemd/system/tgt.service
ubuntu,thermald,usr/lib/systemd/system/thermald.service
ubuntu,thinkfan,usr/lib/systemd/system/thinkfan-sleep.service
ubuntu,thinkfan,usr/lib/systemd/system/thinkfan-wakeup.service
ubuntu,thinkfan,usr/lib/systemd/system/thinkfan.service
ubuntu,thumbor,usr/lib/systemd/system/thumbor.service
ubuntu,tigervnc-standalone-server,usr/lib/systemd/system/tigervncserver@.service
ubuntu,timekpr-next,usr/lib/systemd/system/timekpr.service
ubuntu,timelord,usr/lib/systemd/system/timelord.service
ubuntu,tinc,usr/lib/systemd/system/tinc.service
ubuntu,tinc,usr/lib/systemd/system/tinc@.service
ubuntu,tiny-dfr,usr/lib/systemd/system/systemd-backlight@backlight:228200000.display-pipe.0.service
ubuntu,tiny-dfr,usr/lib/systemd/system/systemd-backlight@backlight:appletb_backlight.service
ubuntu,tiny-dfr,usr/lib/systemd/system/tiny-dfr.service
ubuntu,tinydns,usr/lib/systemd/system/tinydns.service
ubuntu,tinyproxy,usr/lib/systemd/system/tinyproxy.service
ubuntu,tinysshd,usr/lib/systemd/system/tinysshd@.service
ubuntu,tirex,usr/lib/systemd/system/tirex-backend-manager.service
ubuntu,tirex,usr/lib/systemd/system/tirex-master.service
ubuntu,tlp,usr/lib/systemd/system/tlp.service
ubuntu,tmate-ssh-server,usr/lib/systemd/system/tmate-ssh-server.service
ubuntu,tntnet,usr/lib/systemd/system/tntnet.service
ubuntu,tomcat10,usr/lib/systemd/system/tomcat10.service
ubuntu,tomcat11,usr/lib/systemd/system/tomcat11.service
ubuntu,tor,usr/lib/systemd/system/tor.service
ubuntu,tor,usr/lib/systemd/system/tor@.service
ubuntu,tor,usr/lib/systemd/system/tor@default.service
ubuntu,tpm-udev,usr/lib/systemd/system/tpm-udev.service
ubuntu,tpm2-abrmd,usr/lib/systemd/system/tpm2-abrmd.service
ubuntu,tqftpserv,usr/lib/systemd/system/tqftpserv.service
ubuntu,transmission-daemon,usr/lib/systemd/system/transmission-daemon.service
ubuntu,triggerhappy,usr/lib/systemd/system/triggerhappy.service
ubuntu,trojan,usr/lib/systemd/system/trojan.service
ubuntu,trojan,usr/lib/systemd/system/trojan@.service
ubuntu,trousers,usr/lib/systemd/system/tcsd.service
ubuntu,trousers,usr/lib/systemd/system/trousers.service
ubuntu,tryton-server,usr/lib/systemd/system/tryton-server-cron@.service
ubuntu,tryton-server,usr/lib/systemd/system/tryton-server-worker@.service
ubuntu,tryton-server,usr/lib/systemd/system/tryton-server.service
ubuntu,tryton-server-uwsgi,usr/lib/systemd/system/tryton-server-uwsgi@.service
ubuntu,ttyd,usr/lib/systemd/system/ttyd.service
ubuntu,tuned,usr/lib/systemd/system/tuned.service
ubuntu,tuned-ppd,usr/lib/systemd/system/tuned-ppd.service
ubuntu,tuptime,usr/lib/systemd/system/tuptime-sync.service
ubuntu,tuptime,usr/lib/systemd/system/tuptime.service
ubuntu,tvoe,usr/lib/systemd/system/tvoe.service
ubuntu,twms,usr/lib/systemd/system/twms.service
ubuntu,ubiquity,usr/lib/systemd/system/ubiquity.service
ubuntu,ubuntu-advantage-desktop-daemon,usr/lib/systemd/system/ubuntu-advantage-desktop-daemon.service
ubuntu,ubuntu-drivers-common,lib/systemd/system/gpu-manager.service
ubuntu,ubuntu-fan,usr/lib/systemd/system/ubuntu-fan.service
ubuntu,ubuntu-kylin-software-center,lib/systemd/system/softwarecenter-daemon.service
ubuntu,ubuntu-pro-auto-attach,lib/systemd/system/ua-auto-attach.service
ubuntu,ubuntu-pro-client,lib/systemd/system/apt-news.service
ubuntu,ubuntu-pro-client,lib/systemd/system/esm-cache.service
ubuntu,ubuntu-pro-client,lib/systemd/system/ua-reboot-cmds.service
ubuntu,ubuntu-pro-client,lib/systemd/system/ua-timer.service
ubuntu,ubuntu-pro-client,lib/systemd/system/ubuntu-advantage.service
ubuntu,ubuntu-proxy-manager,usr/lib/systemd/system/ubuntu-proxy-manager.service
ubuntu,ubuntu-raspi-settings-desktop,usr/lib/systemd/system/update-v3d-config.service
ubuntu,ubuntustudio-default-settings,usr/lib/systemd/system/ubuntustudio-panel-refresh.service
ubuntu,ubuntustudio-live-settings,usr/lib/systemd/system/ubuntustudio-live-settings.service
ubuntu,udev,usr/lib/systemd/system/sysinit.target.wants/systemd-hwdb-update.service
ubuntu,udev,usr/lib/systemd/system/sysinit.target.wants/systemd-udev-trigger.service
ubuntu,udev,usr/lib/systemd/system/sysinit.target.wants/systemd-udevd.service
ubuntu,udev,usr/lib/systemd/system/systemd-hwdb-update.service
ubuntu,udev,usr/lib/systemd/system/systemd-udev-load-credentials.service
ubuntu,udev,usr/lib/systemd/system/systemd-udev-settle.service
ubuntu,udev,usr/lib/systemd/system/systemd-udev-trigger.service
ubuntu,udev,usr/lib/systemd/system/systemd-udevd.service
